"Id","Feature1","Feature2","Feature3","Feature4","Length","YearConstruction","YearLastFailureObserved"
468,"P","U",-0.509194704068884,"D",13.0127,2002,NA
469,"P","U",0.314029005757808,"D",59.0359,2002,NA
470,"P","U",0.688221601133578,"D",92.3224,2002,NA
471,"P","U",-0.43435618499373,"D",54.1378,2002,NA
472,"P","U",-0.509194704068884,"C",8.3963,2002,NA
473,"P","U",-0.509194704068884,"C",5.5386,2002,NA
474,"P","U",-0.209840627768268,"D",23.2681,2002,NA
475,"P","U",-0.209840627768268,"D",40.5969,2002,NA
476,"P","U",0.688221601133578,"D",89.179,2001,NA
477,"P","U",0.688221601133578,"D",36.6507,2001,NA
478,"T","U",0.314029005757808,"D",107.3907,1976,NA
479,"P","U",0.314029005757808,"D",5.312,2001,NA
480,"P","U",0.688221601133578,"D",21.3637,2001,NA
481,"P","U",-0.509194704068884,"C",0.967,1993,NA
482,"P","U",0.314029005757808,"D",113.8294,2001,NA
483,"P","U",-0.322098406380999,"C",6.6557,2001,NA
484,"P","U",-0.209840627768268,"D",16.3628,2001,NA
485,"P","U",-0.43435618499373,"C",18.5568,2001,NA
486,"P","U",-0.0601635896179607,"D",45.1165,2001,NA
487,"P","U",-0.209840627768268,"D",103.2646,2001,NA
488,"P","U",-0.322098406380999,"C",30.7261,2001,NA
489,"P","U",0.126932708069924,"D",149.868,2001,NA
490,"P","U",0.126932708069924,"D",1.8925,2001,NA
491,"P","U",0.126932708069924,"D",60.0564,2001,NA
492,"P","U",-0.569065519329007,"D",11.421,2002,NA
493,"P","U",-0.621452482681614,"C",1.85,2002,NA
494,"P","U",-0.569065519329007,"D",4.5073,2002,NA
495,"P","U",-0.621452482681614,"C",1.377,2002,NA
496,"T","U",-0.569065519329007,"C",3.2182,2002,NA
497,"T","IAB",-0.569065519329007,"C",12.681,2002,NA
498,"P","U",-0.0601635896179607,"D",62.2025,2002,NA
499,"P","U",-0.509194704068884,"C",3.1694,2002,NA
500,"P","U",-0.43435618499373,"C",11.8454,2002,NA
501,"P","U",-0.322098406380999,"D",1.6264,2002,NA
502,"P","U",-0.322098406380999,"D",18.9525,2002,NA
503,"T","IAB",-0.322098406380999,"D",3.099,2002,NA
504,"T","IAB",-0.322098406380999,"D",12.7293,2002,NA
505,"P","U",-0.569065519329007,"C",18.6063,2002,NA
506,"P","U",-0.209840627768268,"D",24.6453,1996,NA
507,"P","U",-0.0601635896179607,"D",3.5279,1998,NA
508,"T","IAB",-0.569065519329007,"C",16.688,2001,NA
509,"P","U",-0.509194704068884,"C",9.8518,2001,NA
510,"P","U",-0.509194704068884,"C",4.7667,2001,NA
511,"P","U",-0.322098406380999,"C",60.5623,2002,NA
512,"P","U",-0.209840627768268,"D",10.1598,2001,NA
513,"T","IAB",-0.209840627768268,"D",5.0319,1997,NA
514,"P","U",-0.209840627768268,"D",16.7594,2001,NA
515,"P","U",-0.322098406380999,"D",10.7403,2001,NA
516,"P","U",-0.43435618499373,"C",29.1838,2001,NA
517,"P","U",-0.322098406380999,"D",17.4986,2002,2006
518,"P","U",2.93337717338819,"M",297.7455,2002,NA
519,"P","U",0.688221601133578,"D",22.6466,2002,NA
520,"P","U",2.93337717338819,"M",689.8064,2002,NA
521,"P","U",-0.569065519329007,"C",20.7654,2001,NA
522,"P","U",1.06241419650935,"D",48.9781,2002,NA
523,"P","U",-0.43435618499373,"C",1.9991,2001,NA
524,"P","U",-0.569065519329007,"C",17.2482,2002,NA
525,"P","U",-0.569065519329007,"C",8.02,2002,NA
526,"P","U",-0.569065519329007,"C",6.2828,2002,NA
527,"P","U",-0.322098406380999,"D",45.8052,2002,NA
528,"P","U",-0.509194704068884,"D",17.1672,2002,NA
529,"P","U",-0.322098406380999,"D",4.4962,2002,NA
530,"P","U",-0.569065519329007,"C",6.1153,2002,NA
531,"P","U",-0.569065519329007,"C",14.5238,2002,NA
532,"P","U",-0.569065519329007,"C",5.4732,2002,NA
533,"P","U",-0.322098406380999,"D",1.6479,2002,NA
534,"P","U",-0.569065519329007,"C",15.8609,2002,NA
535,"P","U",-0.322098406380999,"D",37.8232,2002,NA
536,"P","U",-0.43435618499373,"D",11.3416,2002,NA
537,"P","U",-0.569065519329007,"C",16.3015,2002,NA
538,"P","U",-0.43435618499373,"D",5.0167,2002,NA
539,"P","U",-0.569065519329007,"C",4.9894,2002,NA
540,"P","U",-0.569065519329007,"C",11.8126,2002,NA
541,"P","U",-0.43435618499373,"D",52.5943,2002,NA
542,"P","U",-0.43435618499373,"D",3.5974,2002,NA
543,"P","U",-0.569065519329007,"C",34.0174,2002,NA
544,"P","U",-0.509194704068884,"D",23.7697,2002,NA
545,"P","U",-0.569065519329007,"C",5.6626,2002,NA
546,"P","U",-0.569065519329007,"C",4.8075,2002,NA
547,"P","U",-0.569065519329007,"D",18.3877,2002,NA
548,"P","U",-0.569065519329007,"C",10.8389,2002,NA
549,"P","U",-0.569065519329007,"D",17.5868,2002,NA
550,"P","U",-0.43435618499373,"D",18.1372,2002,NA
551,"P","U",-0.569065519329007,"C",14.8834,2002,NA
552,"P","U",-0.43435618499373,"D",42.2948,2002,NA
553,"P","U",-0.569065519329007,"C",21.3318,2002,NA
554,"P","U",-0.509194704068884,"D",19.7354,2002,NA
555,"P","U",-0.509194704068884,"D",5.8233,2002,NA
556,"P","U",-0.569065519329007,"C",10.9901,2002,NA
557,"P","U",-0.569065519329007,"C",10.3147,2002,NA
558,"P","U",-0.509194704068884,"D",5.9458,2002,NA
559,"P","U",-0.569065519329007,"C",8.8401,2002,NA
560,"P","U",-0.509194704068884,"D",9.2928,2002,NA
561,"P","U",-0.569065519329007,"D",32.2414,2002,NA
562,"P","U",1.81079938726088,"M",159.3528,2002,NA
563,"P","U",1.81079938726088,"M",71.9027,2002,NA
564,"P","U",1.81079938726088,"M",99.6815,2002,NA
565,"P","U",1.81079938726088,"M",13.954,2002,NA
566,"P","U",-0.569065519329007,"D",31.6958,2002,NA
567,"P","U",-0.509194704068884,"D",3.5914,2002,NA
568,"P","U",-0.569065519329007,"D",7.4205,2002,NA
569,"P","U",2.18499198263665,"M",52.692,2002,NA
570,"P","U",2.18499198263665,"M",32.9759,2002,NA
571,"P","U",2.18499198263665,"M",60.0294,2002,NA
572,"P","U",2.18499198263665,"M",1.356,2002,NA
573,"P","U",2.18499198263665,"M",94.9673,2002,NA
574,"P","U",-0.209840627768268,"D",4.3222,2002,NA
575,"P","U",-0.0601635896179607,"D",21.5814,2002,NA
576,"P","U",-0.0601635896179607,"C",3.8055,2002,NA
577,"P","U",-0.209840627768268,"D",14.411,2002,NA
578,"P","U",-0.322098406380999,"C",4.4627,2002,NA
579,"P","U",2.18499198263665,"M",84.7174,2002,NA
580,"P","U",-0.43435618499373,"C",5.8898,2002,NA
581,"P","U",0.126932708069924,"D",2.2442,2002,NA
582,"P","U",2.18499198263665,"M",64.6671,2002,NA
583,"P","U",2.18499198263665,"M",47.6681,2002,NA
584,"P","U",-0.43435618499373,"C",47.9119,2002,NA
585,"P","U",0.314029005757808,"D",25.8794,2000,NA
586,"P","U",-0.569065519329007,"C",27.0132,2002,2013
587,"P","U",-0.509194704068884,"D",33.4694,2002,NA
588,"T","IAB",-0.569065519329007,"C",7.3487,2002,NA
589,"P","U",-0.569065519329007,"C",27.1339,2002,NA
590,"T","IAB",-0.569065519329007,"C",1.2127,2002,NA
591,"P","U",-0.569065519329007,"D",11.9023,2002,NA
592,"P","U",1.81079938726088,"M",40.4925,2002,NA
593,"P","U",-0.569065519329007,"C",11.2868,2002,NA
594,"P","U",1.81079938726088,"M",211.2739,2002,NA
595,"P","U",1.81079938726088,"M",66.4501,2002,NA
596,"P","U",-0.43435618499373,"D",37.0463,2002,NA
597,"P","U",-0.509194704068884,"D",3.5012,2002,NA
598,"P","U",-0.621452482681614,"C",9.1695,2002,NA
599,"P","U",-0.569065519329007,"C",66.1171,2002,NA
600,"P","U",1.43660679188512,"D",37.8815,1996,NA
601,"T","U",2.93337717338819,"M",3.5074,2002,NA
602,"T","IAB",-0.43435618499373,"C",32.8764,1970,NA
603,"P","U",0.126932708069924,"D",10.2494,2001,NA
604,"P","U",-0.0601635896179607,"D",6.3965,2001,NA
605,"P","U",0.126932708069924,"D",39.3129,2001,NA
606,"P","U",-0.209840627768268,"D",11.8165,2001,NA
607,"P","U",-0.569065519329007,"C",27.0589,2001,NA
608,"P","U",-0.209840627768268,"D",41.1368,2001,NA
609,"P","U",-0.322098406380999,"D",76.6113,2001,NA
610,"P","U",-0.569065519329007,"C",28.5832,2001,NA
611,"P","U",-0.43435618499373,"C",36.7045,2001,NA
612,"P","U",-0.509194704068884,"C",35.1292,2001,NA
613,"P","U",-0.0601635896179607,"D",28.7355,2001,NA
614,"P","U",-0.43435618499373,"C",33.4661,2001,NA
615,"P","U",-0.0601635896179607,"D",10.0308,2001,NA
616,"P","U",-0.0601635896179607,"D",35.6981,2001,NA
617,"P","U",-0.209840627768268,"D",11.3388,2001,NA
618,"P","U",-0.43435618499373,"C",29.9997,2001,NA
619,"P","U",-0.209840627768268,"D",40.7029,2001,NA
620,"P","U",-0.43435618499373,"C",6.4203,2001,NA
621,"P","U",-0.322098406380999,"D",129.4364,2001,NA
622,"P","U",0.126932708069924,"D",53.0111,2002,NA
623,"T","IAB",-0.0601635896179607,"D",1.4239,2002,NA
624,"P","U",-0.0601635896179607,"D",41.9601,2002,NA
625,"T","IAB",-0.0601635896179607,"D",8.9308,2002,NA
626,"T","IAB",-0.0601635896179607,"C",2.6841,2002,NA
627,"P","U",-0.0601635896179607,"D",45.5745,2002,NA
628,"T","IAB",-0.0601635896179607,"D",8.9676,2002,NA
629,"P","U",-0.0601635896179607,"D",78.1003,2002,NA
630,"T","IAB",-0.43435618499373,"C",0.9997,2002,NA
631,"T","IAB",-0.43435618499373,"C",1.3894,2002,NA
632,"P","U",-0.43435618499373,"C",12.8773,1996,NA
633,"P","U",-0.43435618499373,"C",3.6948,2002,NA
634,"P","U",0.126932708069924,"D",9.5586,2002,NA
635,"P","U",0.126932708069924,"D",2.1607,2002,2010
636,"P","U",2.18499198263665,"M",3.3656,2002,NA
637,"P","U",2.18499198263665,"M",177.8392,2002,NA
638,"T","U",2.18499198263665,"M",1.456,2002,NA
639,"P","U",-0.509194704068884,"C",3.4519,2002,NA
640,"P","U",2.18499198263665,"M",25.3422,2002,NA
641,"P","U",-0.209840627768268,"D",12.8492,2002,NA
642,"P","U",2.18499198263665,"M",96.6215,2002,NA
643,"P","U",-0.322098406380999,"D",54.8453,2002,NA
644,"P","U",-0.509194704068884,"C",4.5803,2002,NA
645,"P","U",-0.0601635896179607,"D",30.3279,2002,NA
646,"P","U",-0.43435618499373,"C",15.129,2002,NA
647,"T","IAB",-0.43435618499373,"C",1.6978,2002,NA
648,"P","U",-0.322098406380999,"C",41.9136,2002,NA
649,"P","U",-0.0601635896179607,"D",41.5414,2002,NA
650,"T","IAB",-0.43435618499373,"C",1.7482,2002,NA
651,"P","U",-0.569065519329007,"C",36.699,2002,NA
652,"P","U",-0.322098406380999,"C",48.4644,2002,NA
653,"P","U",-0.0601635896179607,"D",32.6948,2002,NA
654,"P","U",0.688221601133578,"D",6.4739,1998,NA
655,"P","U",-0.209840627768268,"C",64.7396,2002,NA
656,"T","U",-0.0601635896179607,"D",43.521,1989,NA
657,"T","IAB",-0.569065519329007,"C",2.8513,2002,NA
658,"P","U",-0.0601635896179607,"D",97.1675,2010,NA
659,"P","U",0.126932708069924,"D",7.7637,1994,2012
660,"P","U",-0.569065519329007,"C",27.1736,1994,NA
661,"T","U",-0.0601635896179607,"C",47.4859,1989,NA
662,"P","U",-0.509194704068884,"C",13.2839,1993,NA
663,"P","U",-0.209840627768268,"D",8.0867,1993,NA
664,"T","U",-0.569065519329007,"D",2.7297,1973,NA
665,"P","U",-0.0601635896179607,"C",1.5819,2013,NA
666,"T","IAB",-0.209840627768268,"D",9.2251,1987,NA
667,"T","U",-0.43435618499373,"C",65.5517,1973,NA
668,"P","U",-0.569065519329007,"D",28.4143,2002,NA
669,"T","IAB",-0.509194704068884,"C",5.4434,1985,NA
670,"P","IAB",-0.322098406380999,"C",18.9819,1998,NA
671,"P","U",-0.509194704068884,"C",0.8972,2002,NA
672,"P","U",-0.322098406380999,"D",44.8683,1995,NA
673,"T","IAB",-0.509194704068884,"C",0.7263,2002,NA
674,"T","IAB",-0.569065519329007,"C",46.6589,2002,NA
675,"P","U",-0.569065519329007,"C",18.2287,2002,NA
676,"T","IAB",-0.569065519329007,"C",3.858,2002,NA
677,"P","U",-0.509194704068884,"C",11.1938,2002,NA
678,"P","U",-0.509194704068884,"C",54.0367,2002,NA
679,"T","IAB",-0.509194704068884,"C",5.0624,2002,NA
680,"T","O",2.93337717338819,"M",0.9806,1988,NA
681,"T","O",2.93337717338819,"M",4.2717,1988,NA
682,"P","U",-0.322098406380999,"D",72.0344,2001,NA
683,"T","IAB",-0.569065519329007,"C",6.4185,2002,NA
684,"P","U",-0.43435618499373,"D",100.9269,2001,NA
685,"P","U",-0.43435618499373,"D",28.3798,2002,NA
686,"T","U",-0.43435618499373,"M",6.8498,1972,NA
687,"T","U",1.43660679188512,"D",0.4013,2003,NA
688,"T","U",-0.43435618499373,"M",38.6673,1978,NA
689,"T","U",-0.43435618499373,"M",34.6692,1978,NA
690,"T","U",5.17853274564281,"M",3.2495,1978,NA
691,"T","U",-0.43435618499373,"M",8.5912,1978,NA
692,"P","U",-0.0601635896179607,"D",16.0183,2003,NA
693,"P","U",-0.43435618499373,"C",21.4094,2001,NA
694,"T","U",-0.43435618499373,"C",38.7681,2001,NA
695,"T","U",-0.43435618499373,"C",0.5529,2001,NA
696,"T","IAB",-0.0601635896179607,"D",33.0398,1967,NA
697,"T","U",-0.509194704068884,"D",26.6889,2002,NA
698,"T","IAB",0.314029005757808,"C",1.3835,2000,NA
699,"T","U",-0.0601635896179607,"D",1.5963,1968,NA
700,"T","IAB",-0.569065519329007,"D",1.9986,2003,NA
701,"P","U",2.93337717338819,"M",165.0828,2003,NA
702,"T","IAB",-0.322098406380999,"C",2.43,1986,NA
703,"T","IAB",-0.322098406380999,"C",3.933,1986,NA
704,"T","IAB",-0.322098406380999,"C",3.0765,1986,NA
705,"T","IAB",-0.322098406380999,"C",1.011,1963,NA
706,"T","O",2.93337717338819,"M",61.9813,1977,NA
707,"T","U",-0.43435618499373,"C",2.0348,1990,NA
708,"T","IAB",-0.209840627768268,"C",3.4417,1971,NA
709,"P","U",0.126932708069924,"D",51.7685,1999,NA
710,"P","U",-0.322098406380999,"D",16.5178,1999,NA
711,"T","IAB",-0.322098406380999,"D",9.3376,1999,NA
712,"T","IAB",-0.322098406380999,"D",0.9134,1999,NA
713,"T","IAB",-0.43435618499373,"C",3.4442,1999,NA
714,"P","U",-0.322098406380999,"D",25.2692,1999,NA
715,"P","U",-0.43435618499373,"C",17.9973,1999,NA
716,"P","U",-0.209840627768268,"C",76.286,1999,NA
717,"T","U",0.126932708069924,"D",0.8125,1959,NA
718,"T","U",-0.322098406380999,"C",35.3933,1977,NA
719,"T","U",-0.209840627768268,"C",16.6926,1975,NA
720,"T","IAB",2.18499198263665,"M",3.6402,1993,NA
721,"T","IAB",-0.43435618499373,"C",0.4659,1994,NA
722,"P","U",0.688221601133578,"D",90.6611,2001,NA
723,"T","U",1.43660679188512,"D",0.9166,1975,NA
724,"T","IAB",-0.569065519329007,"C",1.665,2001,NA
725,"T","IAB",-0.43435618499373,"C",1.8075,2001,NA
726,"P","U",-0.569065519329007,"D",31.2202,2001,NA
727,"P","U",-0.569065519329007,"C",22.4388,2001,NA
728,"P","U",-0.569065519329007,"D",86.578,2009,NA
729,"T","U",3.68176236413973,"M",120.3442,1974,NA
730,"P","U",-0.509194704068884,"C",107.5163,2002,NA
731,"T","IAB",-0.509194704068884,"C",8.0941,2002,NA
732,"T","U",-0.0601635896179607,"D",46.7726,1971,NA
733,"T","IAB",-0.322098406380999,"C",66.9783,2001,NA
734,"T","IAB",0.688221601133578,"D",1.7848,2000,NA
735,"P","U",-0.569065519329007,"C",2.3153,2002,NA
736,"T","U",-0.322098406380999,"D",62.8011,1966,NA
737,"P","U",-0.569065519329007,"C",28.3963,2002,NA
738,"T","IAB",-0.569065519329007,"C",3.7476,2002,NA
739,"P","U",-0.322098406380999,"C",144.6115,2002,NA
740,"P","U",-0.209840627768268,"D",21.6058,2001,NA
741,"P","U",-0.0601635896179607,"C",22.239,2002,NA
742,"P","U",-0.0601635896179607,"C",17.2504,2002,NA
743,"T","IAB",0.688221601133578,"D",0.2775,1969,NA
744,"T","O",0.688221601133578,"D",11.4803,1976,NA
745,"T","U",5.17853274564281,"M",4.0152,1965,NA
746,"T","U",5.17853274564281,"M",3.3935,1965,NA
747,"T","U",5.17853274564281,"M",127.3616,1990,NA
748,"T","IAB",-0.209840627768268,"C",0.8403,1968,NA
749,"T","U",-0.322098406380999,"D",38.2862,1989,NA
750,"P","U",-0.0601635896179607,"D",28.6653,2002,NA
751,"P","U",-0.509194704068884,"D",20.5921,2002,NA
752,"P","IAB",-0.509194704068884,"D",1.2616,2002,NA
753,"P","U",0.314029005757808,"D",41.7161,2000,NA
754,"T","U",-0.0601635896179607,"D",7.036,1976,NA
755,"T","U",-0.0601635896179607,"D",5.4066,1976,NA
756,"T","IAB",0.126932708069924,"D",8.3866,1993,NA
757,"T","IAB",-0.322098406380999,"C",0.9999,1976,NA
758,"T","IAB",-0.0601635896179607,"D",1.9999,1976,NA
759,"T","IAB",-0.569065519329007,"C",1.0003,1968,NA
760,"T","IAB",0.126932708069924,"D",12.3681,1993,NA
761,"T","IAB",-0.509194704068884,"C",2.7049,1969,NA
762,"P","U",-0.322098406380999,"C",5.343,1993,NA
763,"P","U",-0.43435618499373,"C",2.2121,1993,NA
764,"P","U",-0.322098406380999,"D",43.9661,1993,NA
765,"T","U",5.92691793639434,"M",3.4444,1979,NA
766,"T","U",5.92691793639434,"M",46.9226,1981,NA
767,"T","U",-0.43435618499373,"M",47.0074,1981,NA
768,"P","U",-0.209840627768268,"D",3.4745,1993,NA
769,"T","U",-0.43435618499373,"M",3.3154,1981,NA
770,"T","U",0.314029005757808,"D",4.6989,1991,NA
771,"T","U",5.92691793639434,"M",4.7774,1981,NA
772,"T","U",-0.43435618499373,"D",0.4922,1991,NA
773,"P","U",0.314029005757808,"D",81.2089,1991,2009
774,"P","U",-0.509194704068884,"D",17.3731,2001,NA
775,"T","U",3.68176236413973,"M",91.6008,1974,2005
776,"P","U",-0.209840627768268,"D",10.9653,2004,NA
777,"P","U",-0.209840627768268,"D",14.6301,2004,NA
778,"T","IAB",-0.209840627768268,"D",0.7987,2004,NA
779,"P","U",-0.209840627768268,"D",9.993,1996,NA
780,"P","U",-0.322098406380999,"C",4.6507,1996,NA
781,"T","O",-0.322098406380999,"C",13.8399,1987,NA
782,"T","U",-0.322098406380999,"C",8.1836,1987,NA
783,"T","U",-0.569065519329007,"D",3.3133,1975,NA
784,"P","U",-0.509194704068884,"C",2.4032,2001,NA
785,"T","IAB",-0.509194704068884,"C",0.9992,2001,NA
786,"P","U",0.688221601133578,"D",60.5842,1996,NA
787,"T","IAB",-0.43435618499373,"D",11.123,2001,NA
788,"P","U",-0.322098406380999,"C",145.5578,2002,NA
789,"P","U",-0.322098406380999,"D",36.0982,2002,NA
790,"P","U",-0.43435618499373,"D",2.8709,1999,NA
791,"T","U",-0.322098406380999,"C",161.7629,1991,2002
792,"P","U",-0.209840627768268,"C",5.9957,1996,NA
793,"P","U",-0.43435618499373,"C",24.463,1996,NA
794,"T","U",-0.509194704068884,"C",23.2428,1966,NA
795,"T","IAB",-0.509194704068884,"C",4.9668,1966,NA
796,"T","U",1.43660679188512,"D",6.6707,1966,NA
797,"P","U",-0.43435618499373,"C",2.3979,2004,NA
798,"T","U",0.314029005757808,"D",72.8056,1980,2000
799,"T","U",0.314029005757808,"D",3.7549,1980,NA
800,"T","U",0.314029005757808,"C",84.4854,1980,NA
801,"T","U",0.314029005757808,"D",30.0114,1980,NA
802,"T","IAB",-0.322098406380999,"C",17.7817,1980,NA
803,"T","IAB",-0.322098406380999,"C",16.6697,1980,NA
804,"T","IAB",-0.322098406380999,"C",0.2069,1980,NA
805,"T","IAB",-0.209840627768268,"D",10.8811,1980,NA
806,"T","U",0.126932708069924,"D",14.6726,1980,2005
807,"T","U",0.314029005757808,"D",141.2325,1980,2006
808,"T","IAB",0.126932708069924,"C",0.4014,1980,NA
809,"T","IAB",-0.43435618499373,"C",0.45,1980,NA
810,"T","U",-0.209840627768268,"C",5.6072,1980,NA
811,"T","U",0.314029005757808,"D",34.5472,1980,NA
812,"T","U",-0.209840627768268,"C",5.113,1980,NA
813,"T","U",0.314029005757808,"D",43.7905,1980,NA
814,"T","U",0.314029005757808,"D",42.7527,1980,NA
815,"P","U",-0.569065519329007,"C",13.8867,2003,NA
816,"T","IAB",-0.569065519329007,"C",0.9978,2003,NA
817,"T","IAB",-0.43435618499373,"C",0.6522,1993,NA
818,"P","U",-0.322098406380999,"C",52.2252,1999,NA
819,"P","U",-0.322098406380999,"C",1.2565,1999,NA
820,"P","U",-0.509194704068884,"C",2.4276,2003,NA
821,"P","U",-0.0601635896179607,"D",10.5449,2002,NA
822,"P","U",-0.0601635896179607,"D",48.1987,2002,NA
823,"P","U",-0.509194704068884,"C",11.6473,2003,NA
824,"T","IAB",-0.621452482681614,"C",2.2675,1990,NA
825,"P","U",-0.0601635896179607,"D",49.6992,2003,NA
826,"P","U",-0.569065519329007,"C",2.591,2003,NA
827,"P","U",-0.0601635896179607,"D",0.8135,2003,NA
828,"P","U",-0.0601635896179607,"D",0.2437,2003,NA
829,"P","U",-0.509194704068884,"C",4.9413,2003,NA
830,"P","U",-0.0601635896179607,"D",5.1129,2003,NA
831,"P","U",-0.509194704068884,"C",25.7563,2003,NA
832,"P","U",-0.509194704068884,"C",5.2868,2003,NA
833,"P","U",-0.209840627768268,"C",24.0262,2003,NA
834,"P","U",-0.209840627768268,"D",43.0707,2003,NA
835,"P","U",-0.569065519329007,"C",17.5372,2003,NA
836,"P","U",-0.569065519329007,"C",20.4364,2003,NA
837,"P","U",-0.209840627768268,"D",25.5858,2003,NA
838,"P","U",-0.509194704068884,"C",7.1283,2003,NA
839,"P","U",-0.509194704068884,"C",6.9921,2003,NA
840,"P","U",-0.43435618499373,"D",23.7133,2003,NA
841,"P","U",-0.569065519329007,"C",10.2672,2003,NA
842,"P","U",-0.509194704068884,"C",46.8637,2003,NA
843,"P","U",0.688221601133578,"D",119.5688,2000,NA
844,"P","U",1.06241419650935,"D",19.6591,2003,NA
845,"P","U",-0.43435618499373,"D",25.5032,2003,NA
846,"P","U",-0.569065519329007,"C",30.7002,2003,NA
847,"P","U",-0.43435618499373,"D",60.0746,2003,NA
848,"P","U",-0.209840627768268,"D",18.4757,2003,NA
849,"P","U",-0.569065519329007,"C",7.7687,2003,NA
850,"P","U",-0.509194704068884,"D",20.4821,2003,NA
851,"P","U",-0.209840627768268,"D",8.7207,2003,NA
852,"P","U",-0.509194704068884,"C",5.1478,2003,NA
853,"P","U",-0.43435618499373,"C",41.7089,2003,NA
854,"P","U",-0.569065519329007,"C",37.0369,2003,NA
855,"P","U",-0.569065519329007,"C",7.2253,2003,NA
856,"P","U",-0.509194704068884,"C",13.058,2003,NA
857,"P","U",-0.509194704068884,"C",35.922,2003,NA
858,"P","U",-0.322098406380999,"D",83.9218,2003,NA
859,"P","U",-0.43435618499373,"D",7.1808,2003,NA
860,"P","U",-0.322098406380999,"D",14.5256,2003,NA
861,"P","U",-0.43435618499373,"C",1.7516,2003,NA
862,"P","U",1.43660679188512,"D",139.2226,2003,NA
863,"P","U",1.06241419650935,"D",161.0559,2003,NA
864,"P","U",0.126932708069924,"D",16.7393,2003,NA
865,"P","U",1.06241419650935,"D",128.3904,2003,NA
866,"T","IAB",-0.322098406380999,"D",41.1562,1981,NA
867,"T","U",2.18499198263665,"M",1.9775,1987,NA
868,"T","IAB",-0.43435618499373,"C",1.5092,2003,NA
869,"P","U",1.06241419650935,"D",10.8736,2003,NA
870,"P","U",1.06241419650935,"D",13.6608,2003,NA
871,"P","U",0.126932708069924,"D",30.9174,2003,NA
872,"P","U",0.126932708069924,"D",31.0541,2003,NA
873,"T","IAB",-0.43435618499373,"C",1.9442,2003,NA
874,"P","U",1.06241419650935,"D",12.5771,2003,NA
875,"T","IAB",-0.322098406380999,"C",0.5222,2000,NA
876,"P","U",-0.209840627768268,"D",21.3083,2003,NA
877,"P","U",-0.322098406380999,"D",37.4085,2003,NA
878,"P","U",0.126932708069924,"D",74.0276,2003,NA
